Number of Catalogue;Title;Author;Date;Medium;Subjects;Collocations;Relationships
0065;Cristo portacroce;Unnamed lombar sculptor;15th century, end;"Marble; h 68,5 cm l 45 cm";Jesus bringing the cross;"(post 1568) Novices altar; Museum";
