Number of Catalogue;Title;Author;Date;Medium;Subjects;Collocations;Relationships
0099;Statua di Giuditta con la testa di Oloferne;Unnamed;Unknown;Plaster;Giudith with Holofernes' head;Museum (Plaster casts gallery);
